Year	113 Cause Name	Cause Name	State	Deaths	Age-adjusted Death Rate
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Nevada	408	19.2
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	New Hampshire	207	14.7
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	New Jersey	1343	13.8
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	New Mexico	298	15.5
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	New York	4431	20.5
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	North Carolina	1645	18.7
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	North Dakota	133	14.9
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Ohio	1743	13.4
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Oklahoma	801	21.2
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Oregon	477	11.2
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Pennsylvania	2555	15.5
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Rhode Island	224	16.1
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	South Carolina	723	16.8
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	South Dakota	189	18.7
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Tennessee	1438	23.5
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Texas	3230	17
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	United States	52717	16.8
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Utah	313	17.1
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Vermont	70	9.9
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Virginia	1231	17.2
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Washington	743	11.4
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	West Virginia	408	18.4
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Wisconsin	1022	15.7
2007	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Wyoming	113	21.8
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Alabama	912	18.7
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Alaska	51	13.2
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Arizona	1068	16.8
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Arkansas	846	26.8
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	California	6560	19.2
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Colorado	678	15.9
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Connecticut	694	15.1
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Delaware	135	14.4
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	District of Columbia	78	13.9
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Florida	2300	9.4
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Georgia	1498	19.8
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Hawaii	270	17.1
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Idaho	206	14
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Illinois	2672	19.9
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Indiana	1318	19.5
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Iowa	829	20.3
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Kansas	743	22.5
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Kentucky	943	21.6
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Louisiana	894	21
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Maine	263	15.6
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Maryland	1008	17.9
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Massachusetts	1598	20.1
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Michigan	1853	16.9
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Minnesota	745	12.5
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Mississippi	626	21.9
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Missouri	1414	21.3
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Montana	168	14.6
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Nebraska	366	17
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Nevada	496	22
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	New Hampshire	211	14.6
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	New Jersey	1413	14.2
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	New Mexico	351	17.5
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	New York	4609	21
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	North Carolina	1737	19.1
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	North Dakota	148	17
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Ohio	2085	15.8
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Oklahoma	938	24.3
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Oregon	517	12
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Pennsylvania	2705	16.3
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Rhode Island	257	18.2
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	South Carolina	727	16.2
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	South Dakota	177	17
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Tennessee	1424	22.7
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Texas	3554	18.2
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	United States	56284	17.6
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Utah	343	18
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Vermont	74	10.2
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Virginia	1324	17.9
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Washington	771	11.6
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	West Virginia	448	20
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Wisconsin	1116	16.7
2008	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Wyoming	123	23.4
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Alabama	952	19.2
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Alaska	51	12.5
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Arizona	1058	16.2
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Arkansas	705	22.1
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	California	6394	18.1
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Colorado	658	14.8
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Connecticut	696	15.4
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Delaware	132	13.5
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	District of Columbia	73	12.4
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Florida	2410	9.9
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Georgia	1500	19.2
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Hawaii	291	17.8
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Idaho	207	13.6
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Illinois	2416	17.8
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Indiana	1191	17.4
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Iowa	661	16.6
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Kansas	594	18
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Kentucky	1018	22.9
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Louisiana	891	20.7
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Maine	251	14.6
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Maryland	976	16.9
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Massachusetts	1348	17
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Michigan	1613	14.5
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Minnesota	618	10.3
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Mississippi	578	19.9
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Missouri	1330	19.7
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Montana	176	14.8
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Nebraska	266	12.3
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Nevada	542	23.3
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	New Hampshire	194	13.1
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	New Jersey	1309	13
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	New Mexico	344	16.7
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	New York	4527	20.5
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	North Carolina	1752	18.7
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	North Dakota	138	15.7
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Ohio	2040	15.4
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Oklahoma	879	22.6
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Oregon	507	11.7
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Pennsylvania	2601	15.6
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Rhode Island	222	16.1
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	South Carolina	759	16.4
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	South Dakota	134	12.9
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Tennessee	1390	21.6
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Texas	3387	16.5
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	United States	53692	16.5
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Utah	332	16.3
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Vermont	52	7
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Virginia	1237	16.3
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Washington	728	10.6
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	West Virginia	443	19.7
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Wisconsin	979	14.6
2009	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Wyoming	142	26.7
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Alabama	942	18.7
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Alaska	64	15.8
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Arizona	768	11.4
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Arkansas	647	19.9
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	California	5882	16.4
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Colorado	550	12.3
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Connecticut	568	12.1
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Delaware	138	13.8
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	District of Columbia	80	13.5
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Florida	2259	8.9
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Georgia	1456	18.3
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Hawaii	289	17
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Idaho	208	13.5
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Illinois	2212	16.1
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Indiana	1175	16.9
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Iowa	560	13.7
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Kansas	550	16.4
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Kentucky	943	21
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Louisiana	878	20.2
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Maine	234	13.4
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Maryland	925	15.7
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Massachusetts	1291	16
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Michigan	1529	13.6
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Minnesota	595	9.7
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Mississippi	567	19.2
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Missouri	1188	17.4
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Montana	168	13.6
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Nebraska	266	11.9
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Nevada	471	19.8
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	New Hampshire	191	12.6
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	New Jersey	1128	11
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	New Mexico	294	14.2
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	New York	4642	20.6
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	North Carolina	1700	17.7
1999	Malignant neoplasms (C00-C97)	Cancer	Louisiana	9412	230.5
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	North Dakota	128	13.9
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Ohio	1975	14.6
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Oklahoma	778	19.7
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Oregon	417	9.2
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Pennsylvania	2324	13.6
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Rhode Island	197	13.8
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	South Carolina	747	15.9
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	South Dakota	169	15.8
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Tennessee	1352	20.5
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Texas	3022	14.6
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	United States	50097	15.1
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Utah	348	17.1
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Vermont	60	8
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Virginia	1195	15.5
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Washington	578	8.3
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	West Virginia	436	19
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Wisconsin	904	13.3
2010	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Wyoming	109	19.5
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Alabama	951	18.6
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Alaska	58	12.6
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Arizona	690	10
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Arkansas	727	21.8
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	California	6200	16.6
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Colorado	618	13.1
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Connecticut	696	14.6
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Delaware	133	13
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	District of Columbia	96	15.6
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Florida	2453	9.3
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Georgia	1457	17.5
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Hawaii	325	18
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Idaho	217	13.5
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Illinois	2424	17.3
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Indiana	1031	14.6
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Iowa	660	15.7
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Kansas	647	18.8
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Kentucky	961	20.8
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Louisiana	851	18.9
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Maine	302	16.8
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Maryland	1036	17.1
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Massachusetts	1418	16.9
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Michigan	1750	15.1
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Minnesota	680	10.7
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Mississippi	603	20.2
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Missouri	1205	17.2
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Montana	156	12.8
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Nebraska	325	14.2
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Nevada	499	19.7
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	New Hampshire	220	14.1
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	New Jersey	1257	12.1
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	New Mexico	355	16.5
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	New York	4915	21.4
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	North Carolina	1619	16.3
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	North Dakota	120	13
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Ohio	2291	16.6
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Oklahoma	863	21.1
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Oregon	401	8.7
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Pennsylvania	2771	16
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Rhode Island	226	15.3
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	South Carolina	768	15.7
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	South Dakota	178	16.3
2011	Influenza and pneumonia (J09-J18)	Influenza and pneumonia	Tennessee	1480	21.9
